pega_customer_id^|^pega_related_customer_id^|^cust_rel_cd^|^related_person_id^|^related_household_id^|^related_cust_type_cd^|^related_cust_num^|^subscr_market_cd^|^related_subscr_num^|^subscr_first_ind^|^subscr_valid_from_dt^|^subscr_valid_until_dt
46189480^|^45189480^|^sameperson^|^436^|^434^|^dlscust^|^324234234^|^mmc^|^gsm1721234956^|^1^|^20170421^|^20170718
46189481^|^45189481^|^relatedban^|^437^|^435^|^mobcust^|^324234234^|^mmc^|^gsm1721234957^|^1^|^20170802^|^20170204
46189482^|^45189482^|^samehousehold^|^438^|^436^|^mobcust^|^324234234^|^mmc^|^gsm1721234958^|^0^|^20171031^|^20170424
46189483^|^45189483^|^relatedban^|^439^|^437^|^cabcust^|^324234234^|^mmc^|^gsm1721234959^|^0^|^20171224^|^20170824
46189484^|^45189484^|^samehousehold^|^440^|^438^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234960^|^1^|^20170212^|^20170207
46189485^|^45189485^|^relatedban^|^441^|^439^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234961^|^0^|^20170314^|^20170707
46189486^|^45189486^|^sameperson^|^442^|^440^|^dlscust^|^324234234^|^mmc^|^gsm1721234962^|^1^|^20171019^|^20170905
46189487^|^45189487^|^samehousehold^|^443^|^441^|^cabcust^|^324234234^|^mmc^|^gsm1721234963^|^0^|^20171015^|^20170406
46189488^|^45189488^|^sameperson^|^444^|^442^|^cabcust^|^324234234^|^mmc^|^gsm1721234964^|^1^|^20171206^|^20171024
46189489^|^45189489^|^relatedban^|^445^|^443^|^mobcust^|^324234234^|^mmc^|^gsm1721234965^|^0^|^20170116^|^20170516
46189490^|^45189490^|^samehousehold^|^446^|^444^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234966^|^0^|^20170721^|^20170923
46189491^|^45189491^|^samehousehold^|^447^|^445^|^mobcust^|^324234234^|^mmc^|^gsm1721234967^|^0^|^20170802^|^20170312
46189492^|^45189492^|^relatedban^|^448^|^446^|^cabcust^|^324234234^|^mmc^|^gsm1721234968^|^0^|^20170809^|^20170717
46189493^|^45189493^|^sameperson^|^449^|^447^|^dlscust^|^324234234^|^mmc^|^gsm1721234969^|^0^|^20171223^|^20170105
46189494^|^45189494^|^sameperson^|^450^|^448^|^cabcust^|^324234234^|^mmc^|^gsm1721234970^|^0^|^20171020^|^20170302
46189495^|^45189495^|^relatedban^|^451^|^449^|^dlscust^|^324234234^|^mmc^|^gsm1721234971^|^1^|^20171227^|^20170105
46189496^|^45189496^|^sameperson^|^452^|^450^|^cabcust^|^324234234^|^mmc^|^gsm1721234972^|^0^|^20171102^|^20171207
46189497^|^45189497^|^samehousehold^|^453^|^451^|^mobcust^|^324234234^|^mmc^|^gsm1721234973^|^1^|^20171012^|^20170528
46189498^|^45189498^|^relatedban^|^454^|^452^|^cabcust^|^324234234^|^mmc^|^gsm1721234974^|^0^|^20170622^|^20170627
46189499^|^45189499^|^samehousehold^|^455^|^453^|^cabcust^|^324234234^|^mmc^|^gsm1721234975^|^0^|^20170426^|^20170110
46189500^|^45189500^|^samehousehold^|^456^|^454^|^cabcust^|^324234234^|^mmc^|^gsm1721234976^|^1^|^20170102^|^20170722
46189501^|^45189501^|^sameperson^|^457^|^455^|^dlscust^|^324234234^|^mmc^|^gsm1721234977^|^0^|^20170927^|^20171208
46189502^|^45189502^|^relatedban^|^458^|^456^|^dlscust^|^324234234^|^mmc^|^gsm1721234978^|^0^|^20170220^|^20170315
46189503^|^45189503^|^relatedban^|^459^|^457^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234979^|^0^|^20171207^|^20170416
46189504^|^45189504^|^relatedban^|^460^|^458^|^dlscust^|^324234234^|^mmc^|^gsm1721234980^|^1^|^20170517^|^20170302
46189505^|^45189505^|^sameperson^|^461^|^459^|^dlscust^|^324234234^|^mmc^|^gsm1721234981^|^0^|^20170614^|^20170925
46189506^|^45189506^|^samehousehold^|^462^|^460^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234982^|^1^|^20170116^|^20171213
46189507^|^45189507^|^relatedban^|^463^|^461^|^dlscust^|^324234234^|^mmc^|^gsm1721234983^|^0^|^20170317^|^20170527
46189508^|^45189508^|^samehousehold^|^464^|^462^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234984^|^1^|^20171219^|^20170902
46189509^|^45189509^|^samehousehold^|^465^|^463^|^cabcust^|^324234234^|^mmc^|^gsm1721234985^|^0^|^20170816^|^20170429
46189510^|^45189510^|^relatedban^|^466^|^464^|^cabcust^|^324234234^|^mmc^|^gsm1721234986^|^0^|^20170520^|^20170910
46189511^|^45189511^|^samehousehold^|^467^|^465^|^mobcust^|^324234234^|^mmc^|^gsm1721234987^|^0^|^20171211^|^20171124
46189512^|^45189512^|^samehousehold^|^468^|^466^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234988^|^1^|^20171118^|^20170207
46189513^|^45189513^|^sameperson^|^469^|^467^|^mobcust^|^324234234^|^mmc^|^gsm1721234989^|^1^|^20170307^|^20170503
46189514^|^45189514^|^samehousehold^|^470^|^468^|^cabcust^|^324234234^|^mmc^|^gsm1721234990^|^1^|^20171029^|^20170430
46189515^|^45189515^|^samehousehold^|^471^|^469^|^cabcust^|^324234234^|^mmc^|^gsm1721234991^|^1^|^20171020^|^20170629
46189516^|^45189516^|^samehousehold^|^472^|^470^|^mobcust^|^324234234^|^mmc^|^gsm1721234992^|^0^|^20170717^|^20170506
46189517^|^45189517^|^sameperson^|^473^|^471^|^mobcust^|^324234234^|^mmc^|^gsm1721234993^|^0^|^20170324^|^20170511
46189518^|^45189518^|^sameperson^|^474^|^472^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234994^|^1^|^20171004^|^20171003
46189519^|^45189519^|^relatedban^|^475^|^473^|^dlscust^|^324234234^|^mmc^|^gsm1721234995^|^1^|^20170722^|^20170629
46189520^|^45189520^|^relatedban^|^476^|^474^|^mobcust^|^324234234^|^mmc^|^gsm1721234996^|^0^|^20170907^|^20170823
46189521^|^45189521^|^relatedban^|^477^|^475^|^cabcust^|^324234234^|^mmc^|^gsm1721234997^|^0^|^20170201^|^20170907
46189522^|^45189522^|^sameperson^|^478^|^476^|^cabcust^|^324234234^|^mmc^|^gsm1721234998^|^1^|^20170622^|^20171030
46189523^|^45189523^|^relatedban^|^479^|^477^|^cabcust^|^324234234^|^mmc^|^gsm1721234999^|^1^|^20170603^|^20170330
46189524^|^45189524^|^samehousehold^|^480^|^478^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235000^|^1^|^20170622^|^20171223
46189525^|^45189525^|^samehousehold^|^481^|^479^|^dlscust^|^324234234^|^mmc^|^gsm1721235001^|^1^|^20170704^|^20170526
46189526^|^45189526^|^samehousehold^|^482^|^480^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235002^|^0^|^20171120^|^20171008
46189527^|^45189527^|^samehousehold^|^483^|^481^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235003^|^1^|^20171011^|^20170510
46189528^|^45189528^|^sameperson^|^484^|^482^|^dlscust^|^324234234^|^mmc^|^gsm1721235004^|^1^|^20170127^|^20170506
46189529^|^45189529^|^sameperson^|^485^|^483^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235005^|^0^|^20171214^|^20170330
46189530^|^45189530^|^samehousehold^|^486^|^484^|^mobcust^|^324234234^|^mmc^|^gsm1721235006^|^0^|^20170505^|^20170801
46189531^|^45189531^|^sameperson^|^487^|^485^|^mobcust^|^324234234^|^mmc^|^gsm1721235007^|^1^|^20170326^|^20170302
46189532^|^45189532^|^samehousehold^|^488^|^486^|^cabcust^|^324234234^|^mmc^|^gsm1721235008^|^0^|^20170815^|^20170804
46189533^|^45189533^|^relatedban^|^489^|^487^|^cabcust^|^324234234^|^mmc^|^gsm1721235009^|^0^|^20170102^|^20170916
46189534^|^45189534^|^relatedban^|^490^|^488^|^dlscust^|^324234234^|^mmc^|^gsm1721235010^|^0^|^20170618^|^20170518
46189535^|^45189535^|^relatedban^|^491^|^489^|^mobcust^|^324234234^|^mmc^|^gsm1721235011^|^0^|^20171112^|^20170105
46189536^|^45189536^|^relatedban^|^492^|^490^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235012^|^1^|^20170425^|^20170124
46189537^|^45189537^|^samehousehold^|^493^|^491^|^dlscust^|^324234234^|^mmc^|^gsm1721235013^|^0^|^20170206^|^20170415
46189538^|^45189538^|^relatedban^|^494^|^492^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235014^|^1^|^20170306^|^20170831
46189539^|^45189539^|^samehousehold^|^495^|^493^|^cabcust^|^324234234^|^mmc^|^gsm1721235015^|^0^|^20170417^|^20170324
46189540^|^45189540^|^sameperson^|^496^|^494^|^mobcust^|^324234234^|^mmc^|^gsm1721235016^|^0^|^20170315^|^20170911
46189541^|^45189541^|^samehousehold^|^497^|^495^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235017^|^0^|^20170725^|^20170324
46189542^|^45189542^|^samehousehold^|^498^|^496^|^mobcust^|^324234234^|^mmc^|^gsm1721235018^|^1^|^20170308^|^20170623
46189543^|^45189543^|^sameperson^|^499^|^497^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235019^|^1^|^20170503^|^20170908
46189544^|^45189544^|^relatedban^|^500^|^498^|^cabcust^|^324234234^|^mmc^|^gsm1721235020^|^1^|^20170620^|^20171217
46189545^|^45189545^|^sameperson^|^501^|^499^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235021^|^1^|^20171222^|^20170721
46189546^|^45189546^|^samehousehold^|^502^|^500^|^dlscust^|^324234234^|^mmc^|^gsm1721235022^|^0^|^20170103^|^20170414
46189547^|^45189547^|^sameperson^|^503^|^501^|^dlscust^|^324234234^|^mmc^|^gsm1721235023^|^0^|^20170108^|^20170726
46189548^|^45189548^|^sameperson^|^504^|^502^|^mobcust^|^324234234^|^mmc^|^gsm1721235024^|^1^|^20170616^|^20170413
46189549^|^45189549^|^relatedban^|^505^|^503^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235025^|^1^|^20170323^|^20170310
46189550^|^45189550^|^sameperson^|^506^|^504^|^dlscust^|^324234234^|^mmc^|^gsm1721235026^|^1^|^20170315^|^20171226
46189551^|^45189551^|^relatedban^|^507^|^505^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235027^|^1^|^20170425^|^20170317
46189552^|^45189552^|^sameperson^|^508^|^506^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235028^|^0^|^20170922^|^20170926
46189553^|^45189553^|^relatedban^|^509^|^507^|^dlscust^|^324234234^|^mmc^|^gsm1721235029^|^1^|^20171108^|^20170929
46189554^|^45189554^|^samehousehold^|^510^|^508^|^mobcust^|^324234234^|^mmc^|^gsm1721235030^|^0^|^20170617^|^20171227
46189555^|^45189555^|^relatedban^|^511^|^509^|^dlscust^|^324234234^|^mmc^|^gsm1721235031^|^1^|^20171015^|^20170328
46189556^|^45189556^|^sameperson^|^512^|^510^|^dlscust^|^324234234^|^mmc^|^gsm1721235032^|^1^|^20170325^|^20170427
46189557^|^45189557^|^samehousehold^|^513^|^511^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235033^|^0^|^20170109^|^20170720
46189558^|^45189558^|^samehousehold^|^514^|^512^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235034^|^1^|^20170531^|^20171102
46189559^|^45189559^|^sameperson^|^515^|^513^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235035^|^0^|^20170313^|^20170327
46189560^|^45189560^|^samehousehold^|^516^|^514^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235036^|^0^|^20171207^|^20170724
46189561^|^45189561^|^sameperson^|^517^|^515^|^cabcust^|^324234234^|^mmc^|^gsm1721235037^|^0^|^20170813^|^20170918
46189562^|^45189562^|^samehousehold^|^518^|^516^|^cabcust^|^324234234^|^mmc^|^gsm1721235038^|^0^|^20171123^|^20170228
46189563^|^45189563^|^relatedban^|^519^|^517^|^mobcust^|^324234234^|^mmc^|^gsm1721235039^|^1^|^20170304^|^20170527
46189564^|^45189564^|^sameperson^|^520^|^518^|^mobcust^|^324234234^|^mmc^|^gsm1721235040^|^1^|^20170214^|^20170516
46189565^|^45189565^|^sameperson^|^521^|^519^|^dlscust^|^324234234^|^mmc^|^gsm1721235041^|^1^|^20171105^|^20171026
46189566^|^45189566^|^relatedban^|^522^|^520^|^mobcust^|^324234234^|^mmc^|^gsm1721235042^|^1^|^20171126^|^20170208
46189567^|^45189567^|^relatedban^|^523^|^521^|^mobcust^|^324234234^|^mmc^|^gsm1721235043^|^1^|^20170816^|^20170811
46189568^|^45189568^|^sameperson^|^524^|^522^|^mobcust^|^324234234^|^mmc^|^gsm1721235044^|^1^|^20170928^|^20170611
46189569^|^45189569^|^relatedban^|^525^|^523^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235045^|^1^|^20170809^|^20170503
46189570^|^45189570^|^samehousehold^|^526^|^524^|^cabcust^|^324234234^|^mmc^|^gsm1721235046^|^1^|^20171030^|^20170610
46189571^|^45189571^|^samehousehold^|^527^|^525^|^cabcust^|^324234234^|^mmc^|^gsm1721235047^|^0^|^20171212^|^20170920
46189572^|^45189572^|^sameperson^|^528^|^526^|^mobcust^|^324234234^|^mmc^|^gsm1721235048^|^1^|^20170910^|^20170910
46189573^|^45189573^|^samehousehold^|^529^|^527^|^dlscust^|^324234234^|^mmc^|^gsm1721235049^|^1^|^20171003^|^20171007
46189574^|^45189574^|^samehousehold^|^530^|^528^|^cabcust^|^324234234^|^mmc^|^gsm1721235050^|^0^|^20171004^|^20170919
46189575^|^45189575^|^relatedban^|^531^|^529^|^dlscust^|^324234234^|^mmc^|^gsm1721235051^|^0^|^20170316^|^20171214
46189576^|^45189576^|^samehousehold^|^532^|^530^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235052^|^0^|^20170524^|^20171009
46189577^|^45189577^|^samehousehold^|^533^|^531^|^cabcust^|^324234234^|^mmc^|^gsm1721235053^|^0^|^20171001^|^20170215
46189578^|^45189578^|^sameperson^|^534^|^532^|^cabcust^|^324234234^|^mmc^|^gsm1721235054^|^0^|^20170823^|^20171130
46189579^|^45189579^|^sameperson^|^535^|^533^|^mobcust^|^324234234^|^mmc^|^gsm1721235055^|^0^|^20170730^|^20170709
46189580^|^45189580^|^samehousehold^|^536^|^534^|^dlscust^|^324234234^|^mmc^|^gsm1721235056^|^1^|^20171210^|^20170119
46189581^|^45189581^|^sameperson^|^537^|^535^|^dlscust^|^324234234^|^mmc^|^gsm1721235057^|^1^|^20171123^|^20170911
46189582^|^45189582^|^samehousehold^|^538^|^536^|^dlscust^|^324234234^|^mmc^|^gsm1721235058^|^1^|^20171226^|^20170728
46189583^|^45189583^|^sameperson^|^539^|^537^|^mobcust^|^324234234^|^mmc^|^gsm1721235059^|^0^|^20170610^|^20171022
46189584^|^45189584^|^samehousehold^|^540^|^538^|^mobcust^|^324234234^|^mmc^|^gsm1721235060^|^1^|^20170216^|^20171023
46189585^|^45189585^|^relatedban^|^541^|^539^|^dlscust^|^324234234^|^mmc^|^gsm1721235061^|^0^|^20170416^|^20170922
46189586^|^45189586^|^samehousehold^|^542^|^540^|^cabcust^|^324234234^|^mmc^|^gsm1721235062^|^1^|^20171005^|^20170424
46189587^|^45189587^|^sameperson^|^543^|^541^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235063^|^1^|^20170927^|^20170923
46189588^|^45189588^|^sameperson^|^544^|^542^|^cabcust^|^324234234^|^mmc^|^gsm1721235064^|^1^|^20170206^|^20170114
46189589^|^45189589^|^sameperson^|^545^|^543^|^mobcust^|^324234234^|^mmc^|^gsm1721235065^|^0^|^20170509^|^20170808
46189590^|^45189590^|^sameperson^|^546^|^544^|^mobcust^|^324234234^|^mmc^|^gsm1721235066^|^1^|^20171121^|^20170102
