pega_customer_id^|^pega_related_customer_id^|^cust_rel_cd^|^related_person_id^|^related_household_id^|^related_cust_type_cd^|^related_cust_num^|^subscr_market_cd^|^related_subscr_num^|^subscr_first_ind^|^subscr_valid_from_dt^|^subscr_valid_until_dt
45189480^|^45189480^|^relatedban^|^436^|^434^|^mobcust^|^324234234^|^mmc^|^gsm1721234956^|^1^|^20170810^|^20170319
45189481^|^45189481^|^relatedban^|^437^|^435^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234957^|^0^|^20170314^|^20171205
45189482^|^45189482^|^relatedban^|^438^|^436^|^mobcust^|^324234234^|^mmc^|^gsm1721234958^|^1^|^20170226^|^20170215
45189483^|^45189483^|^relatedban^|^439^|^437^|^dlscust^|^324234234^|^mmc^|^gsm1721234959^|^1^|^20170628^|^20170117
45189484^|^45189484^|^relatedban^|^440^|^438^|^cabcust^|^324234234^|^mmc^|^gsm1721234960^|^1^|^20170526^|^20171229
45189485^|^45189485^|^samehousehold^|^441^|^439^|^mobcust^|^324234234^|^mmc^|^gsm1721234961^|^0^|^20170705^|^20170505
45189486^|^45189486^|^relatedban^|^442^|^440^|^dlscust^|^324234234^|^mmc^|^gsm1721234962^|^1^|^20170104^|^20170313
45189487^|^45189487^|^relatedban^|^443^|^441^|^cabcust^|^324234234^|^mmc^|^gsm1721234963^|^1^|^20170819^|^20170505
45189488^|^45189488^|^samehousehold^|^444^|^442^|^mobcust^|^324234234^|^mmc^|^gsm1721234964^|^0^|^20170619^|^20170202
45189489^|^45189489^|^relatedban^|^445^|^443^|^dlscust^|^324234234^|^mmc^|^gsm1721234965^|^0^|^20170226^|^20170905
45189490^|^45189490^|^relatedban^|^446^|^444^|^cabcust^|^324234234^|^mmc^|^gsm1721234966^|^0^|^20170528^|^20170711
45189491^|^45189491^|^sameperson^|^447^|^445^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234967^|^1^|^20170527^|^20170614
45189492^|^45189492^|^sameperson^|^448^|^446^|^cabcust^|^324234234^|^mmc^|^gsm1721234968^|^1^|^20170313^|^20171121
45189493^|^45189493^|^sameperson^|^449^|^447^|^dlscust^|^324234234^|^mmc^|^gsm1721234969^|^1^|^20170427^|^20171210
45189494^|^45189494^|^relatedban^|^450^|^448^|^cabcust^|^324234234^|^mmc^|^gsm1721234970^|^1^|^20171108^|^20170216
45189495^|^45189495^|^relatedban^|^451^|^449^|^dlscust^|^324234234^|^mmc^|^gsm1721234971^|^0^|^20170328^|^20170726
45189496^|^45189496^|^sameperson^|^452^|^450^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234972^|^1^|^20170511^|^20170124
45189497^|^45189497^|^samehousehold^|^453^|^451^|^mobcust^|^324234234^|^mmc^|^gsm1721234973^|^0^|^20171018^|^20170630
45189498^|^45189498^|^relatedban^|^454^|^452^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234974^|^1^|^20171025^|^20170405
45189499^|^45189499^|^samehousehold^|^455^|^453^|^dlscust^|^324234234^|^mmc^|^gsm1721234975^|^0^|^20170512^|^20170404
45189500^|^45189500^|^relatedban^|^456^|^454^|^dlscust^|^324234234^|^mmc^|^gsm1721234976^|^1^|^20170627^|^20171012
45189501^|^45189501^|^relatedban^|^457^|^455^|^dlscust^|^324234234^|^mmc^|^gsm1721234977^|^0^|^20170819^|^20170308
45189502^|^45189502^|^relatedban^|^458^|^456^|^cabcust^|^324234234^|^mmc^|^gsm1721234978^|^1^|^20170924^|^20170510
45189503^|^45189503^|^relatedban^|^459^|^457^|^dlscust^|^324234234^|^mmc^|^gsm1721234979^|^0^|^20170505^|^20171202
45189504^|^45189504^|^sameperson^|^460^|^458^|^mobcust^|^324234234^|^mmc^|^gsm1721234980^|^0^|^20170619^|^20170319
45189505^|^45189505^|^relatedban^|^461^|^459^|^dlscust^|^324234234^|^mmc^|^gsm1721234981^|^0^|^20171014^|^20171022
45189506^|^45189506^|^samehousehold^|^462^|^460^|^dlscust^|^324234234^|^mmc^|^gsm1721234982^|^1^|^20170626^|^20170220
45189507^|^45189507^|^samehousehold^|^463^|^461^|^dlscust^|^324234234^|^mmc^|^gsm1721234983^|^0^|^20170306^|^20170401
45189508^|^45189508^|^relatedban^|^464^|^462^|^dlscust^|^324234234^|^mmc^|^gsm1721234984^|^1^|^20170919^|^20171217
45189509^|^45189509^|^relatedban^|^465^|^463^|^dlscust^|^324234234^|^mmc^|^gsm1721234985^|^1^|^20171019^|^20170722
45189510^|^45189510^|^sameperson^|^466^|^464^|^mobcust^|^324234234^|^mmc^|^gsm1721234986^|^0^|^20171114^|^20170823
45189511^|^45189511^|^sameperson^|^467^|^465^|^dlscust^|^324234234^|^mmc^|^gsm1721234987^|^0^|^20170401^|^20170302
45189512^|^45189512^|^relatedban^|^468^|^466^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234988^|^1^|^20170112^|^20171006
45189513^|^45189513^|^relatedban^|^469^|^467^|^cabcust^|^324234234^|^mmc^|^gsm1721234989^|^0^|^20170220^|^20171204
45189514^|^45189514^|^sameperson^|^470^|^468^|^dlscust^|^324234234^|^mmc^|^gsm1721234990^|^0^|^20171019^|^20171214
45189515^|^45189515^|^samehousehold^|^471^|^469^|^cabcust^|^324234234^|^mmc^|^gsm1721234991^|^0^|^20171005^|^20171214
45189516^|^45189516^|^samehousehold^|^472^|^470^|^mobcust^|^324234234^|^mmc^|^gsm1721234992^|^1^|^20170330^|^20170817
45189517^|^45189517^|^sameperson^|^473^|^471^|^mobsubscr^|^324234234^|^mmc^|^gsm1721234993^|^0^|^20170916^|^20170714
45189518^|^45189518^|^samehousehold^|^474^|^472^|^cabcust^|^324234234^|^mmc^|^gsm1721234994^|^1^|^20171022^|^20171007
45189519^|^45189519^|^sameperson^|^475^|^473^|^dlscust^|^324234234^|^mmc^|^gsm1721234995^|^1^|^20171204^|^20171015
45189520^|^45189520^|^sameperson^|^476^|^474^|^cabcust^|^324234234^|^mmc^|^gsm1721234996^|^1^|^20170703^|^20170823
45189521^|^45189521^|^sameperson^|^477^|^475^|^cabcust^|^324234234^|^mmc^|^gsm1721234997^|^1^|^20170505^|^20170331
45189522^|^45189522^|^sameperson^|^478^|^476^|^mobcust^|^324234234^|^mmc^|^gsm1721234998^|^1^|^20170428^|^20171015
45189523^|^45189523^|^sameperson^|^479^|^477^|^mobcust^|^324234234^|^mmc^|^gsm1721234999^|^0^|^20170504^|^20170316
45189524^|^45189524^|^sameperson^|^480^|^478^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235000^|^1^|^20170414^|^20170902
45189525^|^45189525^|^samehousehold^|^481^|^479^|^mobcust^|^324234234^|^mmc^|^gsm1721235001^|^0^|^20170408^|^20171206
45189526^|^45189526^|^relatedban^|^482^|^480^|^mobcust^|^324234234^|^mmc^|^gsm1721235002^|^1^|^20171014^|^20170416
45189527^|^45189527^|^sameperson^|^483^|^481^|^dlscust^|^324234234^|^mmc^|^gsm1721235003^|^0^|^20171108^|^20171201
45189528^|^45189528^|^samehousehold^|^484^|^482^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235004^|^1^|^20170109^|^20170828
45189529^|^45189529^|^sameperson^|^485^|^483^|^mobcust^|^324234234^|^mmc^|^gsm1721235005^|^1^|^20170703^|^20170726
45189530^|^45189530^|^sameperson^|^486^|^484^|^cabcust^|^324234234^|^mmc^|^gsm1721235006^|^1^|^20170221^|^20171129
45189531^|^45189531^|^relatedban^|^487^|^485^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235007^|^1^|^20170120^|^20171025
45189532^|^45189532^|^samehousehold^|^488^|^486^|^mobcust^|^324234234^|^mmc^|^gsm1721235008^|^1^|^20170420^|^20170421
45189533^|^45189533^|^samehousehold^|^489^|^487^|^mobcust^|^324234234^|^mmc^|^gsm1721235009^|^0^|^20170516^|^20170307
45189534^|^45189534^|^relatedban^|^490^|^488^|^mobcust^|^324234234^|^mmc^|^gsm1721235010^|^1^|^20170105^|^20170903
45189535^|^45189535^|^sameperson^|^491^|^489^|^dlscust^|^324234234^|^mmc^|^gsm1721235011^|^1^|^20170902^|^20170826
45189536^|^45189536^|^sameperson^|^492^|^490^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235012^|^1^|^20170501^|^20170222
45189537^|^45189537^|^relatedban^|^493^|^491^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235013^|^0^|^20171229^|^20170823
45189538^|^45189538^|^sameperson^|^494^|^492^|^dlscust^|^324234234^|^mmc^|^gsm1721235014^|^1^|^20170909^|^20171018
45189539^|^45189539^|^relatedban^|^495^|^493^|^mobcust^|^324234234^|^mmc^|^gsm1721235015^|^0^|^20170128^|^20170804
45189540^|^45189540^|^samehousehold^|^496^|^494^|^cabcust^|^324234234^|^mmc^|^gsm1721235016^|^0^|^20171022^|^20170322
45189541^|^45189541^|^sameperson^|^497^|^495^|^cabcust^|^324234234^|^mmc^|^gsm1721235017^|^1^|^20170115^|^20170822
45189542^|^45189542^|^sameperson^|^498^|^496^|^dlscust^|^324234234^|^mmc^|^gsm1721235018^|^1^|^20170726^|^20170201
45189543^|^45189543^|^sameperson^|^499^|^497^|^cabcust^|^324234234^|^mmc^|^gsm1721235019^|^1^|^20170218^|^20170306
45189544^|^45189544^|^sameperson^|^500^|^498^|^dlscust^|^324234234^|^mmc^|^gsm1721235020^|^1^|^20170325^|^20170406
45189545^|^45189545^|^samehousehold^|^501^|^499^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235021^|^0^|^20170810^|^20170315
45189546^|^45189546^|^samehousehold^|^502^|^500^|^dlscust^|^324234234^|^mmc^|^gsm1721235022^|^0^|^20171109^|^20171205
45189547^|^45189547^|^sameperson^|^503^|^501^|^dlscust^|^324234234^|^mmc^|^gsm1721235023^|^0^|^20171118^|^20171225
45189548^|^45189548^|^samehousehold^|^504^|^502^|^cabcust^|^324234234^|^mmc^|^gsm1721235024^|^1^|^20171130^|^20170329
45189549^|^45189549^|^samehousehold^|^505^|^503^|^cabcust^|^324234234^|^mmc^|^gsm1721235025^|^0^|^20170224^|^20170703
45189550^|^45189550^|^sameperson^|^506^|^504^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235026^|^0^|^20170403^|^20171023
45189551^|^45189551^|^samehousehold^|^507^|^505^|^dlscust^|^324234234^|^mmc^|^gsm1721235027^|^0^|^20171221^|^20170804
45189552^|^45189552^|^sameperson^|^508^|^506^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235028^|^1^|^20170121^|^20170916
45189553^|^45189553^|^sameperson^|^509^|^507^|^dlscust^|^324234234^|^mmc^|^gsm1721235029^|^1^|^20170905^|^20170126
45189554^|^45189554^|^relatedban^|^510^|^508^|^dlscust^|^324234234^|^mmc^|^gsm1721235030^|^0^|^20170510^|^20170418
45189555^|^45189555^|^samehousehold^|^511^|^509^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235031^|^1^|^20170616^|^20170819
45189556^|^45189556^|^relatedban^|^512^|^510^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235032^|^0^|^20171009^|^20170523
45189557^|^45189557^|^sameperson^|^513^|^511^|^mobcust^|^324234234^|^mmc^|^gsm1721235033^|^1^|^20170313^|^20171114
45189558^|^45189558^|^sameperson^|^514^|^512^|^cabcust^|^324234234^|^mmc^|^gsm1721235034^|^0^|^20171102^|^20170517
45189559^|^45189559^|^samehousehold^|^515^|^513^|^dlscust^|^324234234^|^mmc^|^gsm1721235035^|^0^|^20170910^|^20170405
45189560^|^45189560^|^relatedban^|^516^|^514^|^mobcust^|^324234234^|^mmc^|^gsm1721235036^|^0^|^20171222^|^20171227
45189561^|^45189561^|^samehousehold^|^517^|^515^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235037^|^1^|^20171031^|^20171117
45189562^|^45189562^|^sameperson^|^518^|^516^|^mobcust^|^324234234^|^mmc^|^gsm1721235038^|^0^|^20171121^|^20170614
45189563^|^45189563^|^relatedban^|^519^|^517^|^cabcust^|^324234234^|^mmc^|^gsm1721235039^|^0^|^20170305^|^20170220
45189564^|^45189564^|^relatedban^|^520^|^518^|^cabcust^|^324234234^|^mmc^|^gsm1721235040^|^0^|^20170712^|^20170222
45189565^|^45189565^|^sameperson^|^521^|^519^|^cabcust^|^324234234^|^mmc^|^gsm1721235041^|^0^|^20170302^|^20170118
45189566^|^45189566^|^relatedban^|^522^|^520^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235042^|^0^|^20171026^|^20170527
45189567^|^45189567^|^relatedban^|^523^|^521^|^mobcust^|^324234234^|^mmc^|^gsm1721235043^|^0^|^20171105^|^20170322
45189568^|^45189568^|^relatedban^|^524^|^522^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235044^|^1^|^20171007^|^20170908
45189569^|^45189569^|^samehousehold^|^525^|^523^|^cabcust^|^324234234^|^mmc^|^gsm1721235045^|^0^|^20170113^|^20170929
45189570^|^45189570^|^sameperson^|^526^|^524^|^dlscust^|^324234234^|^mmc^|^gsm1721235046^|^0^|^20170225^|^20170830
45189571^|^45189571^|^samehousehold^|^527^|^525^|^cabcust^|^324234234^|^mmc^|^gsm1721235047^|^0^|^20170201^|^20170315
45189572^|^45189572^|^relatedban^|^528^|^526^|^cabcust^|^324234234^|^mmc^|^gsm1721235048^|^0^|^20170214^|^20170212
45189573^|^45189573^|^sameperson^|^529^|^527^|^dlscust^|^324234234^|^mmc^|^gsm1721235049^|^1^|^20171128^|^20171002
45189574^|^45189574^|^relatedban^|^530^|^528^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235050^|^1^|^20171022^|^20170310
45189575^|^45189575^|^relatedban^|^531^|^529^|^mobcust^|^324234234^|^mmc^|^gsm1721235051^|^1^|^20171012^|^20170809
45189576^|^45189576^|^samehousehold^|^532^|^530^|^dlscust^|^324234234^|^mmc^|^gsm1721235052^|^0^|^20170216^|^20170514
45189577^|^45189577^|^sameperson^|^533^|^531^|^cabcust^|^324234234^|^mmc^|^gsm1721235053^|^1^|^20170512^|^20170109
45189578^|^45189578^|^relatedban^|^534^|^532^|^dlscust^|^324234234^|^mmc^|^gsm1721235054^|^1^|^20170824^|^20170829
45189579^|^45189579^|^relatedban^|^535^|^533^|^cabcust^|^324234234^|^mmc^|^gsm1721235055^|^0^|^20170415^|^20170612
45189580^|^45189580^|^sameperson^|^536^|^534^|^dlscust^|^324234234^|^mmc^|^gsm1721235056^|^1^|^20170723^|^20170126
45189581^|^45189581^|^samehousehold^|^537^|^535^|^cabcust^|^324234234^|^mmc^|^gsm1721235057^|^0^|^20170925^|^20171026
45189582^|^45189582^|^relatedban^|^538^|^536^|^dlscust^|^324234234^|^mmc^|^gsm1721235058^|^0^|^20170209^|^20171113
45189583^|^45189583^|^relatedban^|^539^|^537^|^dlscust^|^324234234^|^mmc^|^gsm1721235059^|^0^|^20171117^|^20170615
45189584^|^45189584^|^samehousehold^|^540^|^538^|^mobcust^|^324234234^|^mmc^|^gsm1721235060^|^1^|^20170721^|^20171008
45189585^|^45189585^|^relatedban^|^541^|^539^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235061^|^1^|^20170327^|^20170815
45189586^|^45189586^|^relatedban^|^542^|^540^|^dlscust^|^324234234^|^mmc^|^gsm1721235062^|^1^|^20170915^|^20170801
45189587^|^45189587^|^sameperson^|^543^|^541^|^cabcust^|^324234234^|^mmc^|^gsm1721235063^|^0^|^20170101^|^20170606
45189588^|^45189588^|^samehousehold^|^544^|^542^|^mobcust^|^324234234^|^mmc^|^gsm1721235064^|^0^|^20170725^|^20170425
45189589^|^45189589^|^sameperson^|^545^|^543^|^dlscust^|^324234234^|^mmc^|^gsm1721235065^|^0^|^20170410^|^20170305
45189590^|^45189590^|^sameperson^|^546^|^544^|^mobcust^|^324234234^|^mmc^|^gsm1721235066^|^0^|^20170401^|^20170414
45189591^|^45189591^|^sameperson^|^547^|^545^|^mobcust^|^324234234^|^mmc^|^gsm1721235067^|^0^|^20170809^|^20170705
45189592^|^45189592^|^samehousehold^|^548^|^546^|^mobcust^|^324234234^|^mmc^|^gsm1721235068^|^0^|^20170726^|^20170704
45189593^|^45189593^|^sameperson^|^549^|^547^|^dlscust^|^324234234^|^mmc^|^gsm1721235069^|^0^|^20170908^|^20170809
45189594^|^45189594^|^samehousehold^|^550^|^548^|^mobcust^|^324234234^|^mmc^|^gsm1721235070^|^1^|^20170720^|^20170727
45189595^|^45189595^|^relatedban^|^551^|^549^|^dlscust^|^324234234^|^mmc^|^gsm1721235071^|^0^|^20170801^|^20170908
45189596^|^45189596^|^relatedban^|^552^|^550^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235072^|^0^|^20170820^|^20170501
45189597^|^45189597^|^samehousehold^|^553^|^551^|^mobcust^|^324234234^|^mmc^|^gsm1721235073^|^1^|^20170411^|^20171017
45189598^|^45189598^|^relatedban^|^554^|^552^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235074^|^0^|^20170604^|^20170225
45189599^|^45189599^|^samehousehold^|^555^|^553^|^mobcust^|^324234234^|^mmc^|^gsm1721235075^|^0^|^20170403^|^20170415
45189600^|^45189600^|^relatedban^|^556^|^554^|^dlscust^|^324234234^|^mmc^|^gsm1721235076^|^1^|^20170926^|^20170808
45189601^|^45189601^|^samehousehold^|^557^|^555^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235077^|^1^|^20171225^|^20170615
45189602^|^45189602^|^samehousehold^|^558^|^556^|^dlscust^|^324234234^|^mmc^|^gsm1721235078^|^1^|^20170620^|^20171211
45189603^|^45189603^|^samehousehold^|^559^|^557^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235079^|^1^|^20170529^|^20170824
45189604^|^45189604^|^relatedban^|^560^|^558^|^mobcust^|^324234234^|^mmc^|^gsm1721235080^|^1^|^20170304^|^20170402
45189605^|^45189605^|^relatedban^|^561^|^559^|^dlscust^|^324234234^|^mmc^|^gsm1721235081^|^1^|^20170720^|^20171107
45189606^|^45189606^|^sameperson^|^562^|^560^|^cabcust^|^324234234^|^mmc^|^gsm1721235082^|^0^|^20171206^|^20170703
45189607^|^45189607^|^sameperson^|^563^|^561^|^dlscust^|^324234234^|^mmc^|^gsm1721235083^|^1^|^20170506^|^20171204
45189608^|^45189608^|^samehousehold^|^564^|^562^|^dlscust^|^324234234^|^mmc^|^gsm1721235084^|^0^|^20170528^|^20170613
45189609^|^45189609^|^relatedban^|^565^|^563^|^cabcust^|^324234234^|^mmc^|^gsm1721235085^|^1^|^20170519^|^20170311
45189610^|^45189610^|^samehousehold^|^566^|^564^|^mobcust^|^324234234^|^mmc^|^gsm1721235086^|^1^|^20171006^|^20170206
45189611^|^45189611^|^sameperson^|^567^|^565^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235087^|^0^|^20170901^|^20170527
45189612^|^45189612^|^sameperson^|^568^|^566^|^mobcust^|^324234234^|^mmc^|^gsm1721235088^|^1^|^20171127^|^20170919
45189613^|^45189613^|^samehousehold^|^569^|^567^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235089^|^0^|^20170118^|^20171101
45189614^|^45189614^|^samehousehold^|^570^|^568^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235090^|^0^|^20170731^|^20171221
45189615^|^45189615^|^relatedban^|^571^|^569^|^cabcust^|^324234234^|^mmc^|^gsm1721235091^|^1^|^20170119^|^20171103
45189616^|^45189616^|^sameperson^|^572^|^570^|^cabcust^|^324234234^|^mmc^|^gsm1721235092^|^0^|^20170423^|^20170115
45189617^|^45189617^|^sameperson^|^573^|^571^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235093^|^1^|^20170604^|^20170813
45189618^|^45189618^|^samehousehold^|^574^|^572^|^dlscust^|^324234234^|^mmc^|^gsm1721235094^|^1^|^20170915^|^20170220
45189619^|^45189619^|^sameperson^|^575^|^573^|^mobcust^|^324234234^|^mmc^|^gsm1721235095^|^1^|^20171205^|^20170418
45189620^|^45189620^|^samehousehold^|^576^|^574^|^mobcust^|^324234234^|^mmc^|^gsm1721235096^|^0^|^20170323^|^20170114
45189621^|^45189621^|^sameperson^|^577^|^575^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235097^|^0^|^20170108^|^20170511
45189622^|^45189622^|^samehousehold^|^578^|^576^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235098^|^0^|^20170813^|^20170329
45189623^|^45189623^|^sameperson^|^579^|^577^|^cabcust^|^324234234^|^mmc^|^gsm1721235099^|^1^|^20170513^|^20171009
45189624^|^45189624^|^samehousehold^|^580^|^578^|^mobcust^|^324234234^|^mmc^|^gsm1721235100^|^1^|^20170618^|^20171123
45189625^|^45189625^|^relatedban^|^581^|^579^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235101^|^0^|^20170304^|^20170805
45189626^|^45189626^|^samehousehold^|^582^|^580^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235102^|^0^|^20170811^|^20170219
45189627^|^45189627^|^samehousehold^|^583^|^581^|^dlscust^|^324234234^|^mmc^|^gsm1721235103^|^0^|^20170127^|^20171113
45189628^|^45189628^|^sameperson^|^584^|^582^|^cabcust^|^324234234^|^mmc^|^gsm1721235104^|^0^|^20170404^|^20171126
45189629^|^45189629^|^relatedban^|^585^|^583^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235105^|^0^|^20170602^|^20170422
45189630^|^45189630^|^samehousehold^|^586^|^584^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235106^|^1^|^20170802^|^20170929
45189631^|^45189631^|^sameperson^|^587^|^585^|^cabcust^|^324234234^|^mmc^|^gsm1721235107^|^0^|^20170410^|^20170125
45189632^|^45189632^|^sameperson^|^588^|^586^|^cabcust^|^324234234^|^mmc^|^gsm1721235108^|^0^|^20170528^|^20170607
45189633^|^45189633^|^samehousehold^|^589^|^587^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235109^|^0^|^20170930^|^20170723
45189634^|^45189634^|^sameperson^|^590^|^588^|^dlscust^|^324234234^|^mmc^|^gsm1721235110^|^1^|^20170702^|^20170322
45189635^|^45189635^|^sameperson^|^591^|^589^|^cabcust^|^324234234^|^mmc^|^gsm1721235111^|^1^|^20170629^|^20171229
45189636^|^45189636^|^sameperson^|^592^|^590^|^cabcust^|^324234234^|^mmc^|^gsm1721235112^|^0^|^20171017^|^20170219
45189637^|^45189637^|^samehousehold^|^593^|^591^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235113^|^0^|^20171112^|^20171230
45189638^|^45189638^|^relatedban^|^594^|^592^|^mobcust^|^324234234^|^mmc^|^gsm1721235114^|^0^|^20170607^|^20170630
45189639^|^45189639^|^relatedban^|^595^|^593^|^dlscust^|^324234234^|^mmc^|^gsm1721235115^|^1^|^20170902^|^20170422
45189640^|^45189640^|^relatedban^|^596^|^594^|^mobcust^|^324234234^|^mmc^|^gsm1721235116^|^0^|^20171125^|^20171023
45189641^|^45189641^|^sameperson^|^597^|^595^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235117^|^1^|^20171010^|^20170107
45189642^|^45189642^|^relatedban^|^598^|^596^|^mobcust^|^324234234^|^mmc^|^gsm1721235118^|^1^|^20171008^|^20170901
45189643^|^45189643^|^relatedban^|^599^|^597^|^cabcust^|^324234234^|^mmc^|^gsm1721235119^|^1^|^20170910^|^20171216
45189644^|^45189644^|^relatedban^|^600^|^598^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235120^|^1^|^20170405^|^20171211
45189645^|^45189645^|^relatedban^|^601^|^599^|^mobcust^|^324234234^|^mmc^|^gsm1721235121^|^1^|^20170803^|^20170114
45189646^|^45189646^|^sameperson^|^602^|^600^|^cabcust^|^324234234^|^mmc^|^gsm1721235122^|^0^|^20170609^|^20170721
45189647^|^45189647^|^sameperson^|^603^|^601^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235123^|^1^|^20170520^|^20171213
45189648^|^45189648^|^relatedban^|^604^|^602^|^mobcust^|^324234234^|^mmc^|^gsm1721235124^|^0^|^20170927^|^20170904
45189649^|^45189649^|^sameperson^|^605^|^603^|^dlscust^|^324234234^|^mmc^|^gsm1721235125^|^1^|^20171128^|^20171213
45189650^|^45189650^|^sameperson^|^606^|^604^|^mobcust^|^324234234^|^mmc^|^gsm1721235126^|^0^|^20170110^|^20170220
45189651^|^45189651^|^samehousehold^|^607^|^605^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235127^|^0^|^20170619^|^20170516
45189652^|^45189652^|^sameperson^|^608^|^606^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235128^|^0^|^20170617^|^20171015
45189653^|^45189653^|^relatedban^|^609^|^607^|^cabcust^|^324234234^|^mmc^|^gsm1721235129^|^0^|^20171114^|^20170316
45189654^|^45189654^|^sameperson^|^610^|^608^|^cabcust^|^324234234^|^mmc^|^gsm1721235130^|^0^|^20170819^|^20170427
45189655^|^45189655^|^samehousehold^|^611^|^609^|^cabcust^|^324234234^|^mmc^|^gsm1721235131^|^1^|^20170920^|^20171221
45189656^|^45189656^|^samehousehold^|^612^|^610^|^mobcust^|^324234234^|^mmc^|^gsm1721235132^|^1^|^20170730^|^20170315
45189657^|^45189657^|^samehousehold^|^613^|^611^|^dlscust^|^324234234^|^mmc^|^gsm1721235133^|^1^|^20170420^|^20170919
45189658^|^45189658^|^samehousehold^|^614^|^612^|^mobcust^|^324234234^|^mmc^|^gsm1721235134^|^0^|^20170928^|^20171212
45189659^|^45189659^|^samehousehold^|^615^|^613^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235135^|^1^|^20170427^|^20170331
45189660^|^45189660^|^relatedban^|^616^|^614^|^cabcust^|^324234234^|^mmc^|^gsm1721235136^|^1^|^20170707^|^20170819
45189661^|^45189661^|^relatedban^|^617^|^615^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235137^|^1^|^20170812^|^20170310
45189662^|^45189662^|^relatedban^|^618^|^616^|^dlscust^|^324234234^|^mmc^|^gsm1721235138^|^0^|^20170603^|^20170515
45189663^|^45189663^|^relatedban^|^619^|^617^|^dlscust^|^324234234^|^mmc^|^gsm1721235139^|^0^|^20170724^|^20170205
45189664^|^45189664^|^samehousehold^|^620^|^618^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235140^|^1^|^20170721^|^20171106
45189665^|^45189665^|^sameperson^|^621^|^619^|^cabcust^|^324234234^|^mmc^|^gsm1721235141^|^0^|^20170319^|^20171109
45189666^|^45189666^|^samehousehold^|^622^|^620^|^dlscust^|^324234234^|^mmc^|^gsm1721235142^|^1^|^20171127^|^20170303
45189667^|^45189667^|^sameperson^|^623^|^621^|^dlscust^|^324234234^|^mmc^|^gsm1721235143^|^0^|^20170203^|^20171220
45189668^|^45189668^|^samehousehold^|^624^|^622^|^mobcust^|^324234234^|^mmc^|^gsm1721235144^|^0^|^20170825^|^20170704
45189669^|^45189669^|^relatedban^|^625^|^623^|^cabcust^|^324234234^|^mmc^|^gsm1721235145^|^0^|^20170715^|^20170626
45189670^|^45189670^|^sameperson^|^626^|^624^|^cabcust^|^324234234^|^mmc^|^gsm1721235146^|^0^|^20171210^|^20170829
45189671^|^45189671^|^relatedban^|^627^|^625^|^cabcust^|^324234234^|^mmc^|^gsm1721235147^|^0^|^20170306^|^20171016
45189672^|^45189672^|^sameperson^|^628^|^626^|^cabcust^|^324234234^|^mmc^|^gsm1721235148^|^0^|^20170226^|^20170628
45189673^|^45189673^|^relatedban^|^629^|^627^|^cabcust^|^324234234^|^mmc^|^gsm1721235149^|^0^|^20170701^|^20171230
45189674^|^45189674^|^sameperson^|^630^|^628^|^cabcust^|^324234234^|^mmc^|^gsm1721235150^|^0^|^20170217^|^20170624
45189675^|^45189675^|^relatedban^|^631^|^629^|^cabcust^|^324234234^|^mmc^|^gsm1721235151^|^0^|^20171201^|^20170624
