building_id^|^city^|^country^|^postal_code^|^state^|^pega_customer_id^|^street
3937^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288451^|^Koningsallee
3938^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288452^|^Oststrase
3939^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288453^|^Koningsallee
3940^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288454^|^Linienstrase
3941^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288455^|^Linienstrase
3942^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288456^|^Nordstrase
3943^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288457^|^Oststrase
3944^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288458^|^Linienstrase
3945^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288459^|^Koningsallee
3946^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288460^|^Linienstrase
3947^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288461^|^Nordstrase
3948^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288462^|^Oststrase
3949^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288463^|^Nordstrase
3950^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288464^|^Nordstrase
3951^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288465^|^Linienstrase
3952^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288466^|^Linienstrase
3953^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288467^|^Oststrase
3954^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288468^|^Nordstrase
3955^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288469^|^Oststrase
3956^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288470^|^Linienstrase
3957^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288471^|^Linienstrase
3958^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288472^|^Nordstrase
3959^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288473^|^Koningsallee
3960^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288474^|^Koningsallee
3961^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288475^|^Nordstrase
3962^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288476^|^Oststrase
3963^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288477^|^Koningsallee
3964^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288478^|^Linienstrase
3965^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288479^|^Oststrase
3966^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288480^|^Nordstrase
3967^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288481^|^Nordstrase
3968^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288482^|^Linienstrase
3969^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288483^|^Nordstrase
3970^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288484^|^Koningsallee
3971^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288485^|^Linienstrase
3972^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288486^|^Linienstrase
3973^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288487^|^Nordstrase
3974^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288488^|^Koningsallee
3975^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288489^|^Linienstrase
3976^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288490^|^Linienstrase
3977^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288491^|^Nordstrase
3978^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288492^|^Oststrase
3979^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288493^|^Linienstrase
3980^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288494^|^Oststrase
3981^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288495^|^Nordstrase
3982^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288496^|^Oststrase
3983^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288497^|^Nordstrase
3984^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288498^|^Oststrase
3985^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288499^|^Linienstrase
3986^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288500^|^Koningsallee
3987^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288501^|^Nordstrase
3988^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288502^|^Linienstrase
3989^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288503^|^Nordstrase
3990^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288504^|^Oststrase
3991^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288505^|^Linienstrase
3992^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288506^|^Linienstrase
3993^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288507^|^Linienstrase
3994^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288508^|^Koningsallee
3995^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288509^|^Nordstrase
3996^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288510^|^Oststrase
3997^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288511^|^Linienstrase
3998^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288512^|^Koningsallee
3999^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288513^|^Oststrase
4000^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288514^|^Koningsallee
4001^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288515^|^Nordstrase
4002^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288516^|^Nordstrase
4003^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288517^|^Koningsallee
4004^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288518^|^Oststrase
4005^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288519^|^Oststrase
4006^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288520^|^Nordstrase
4007^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288521^|^Koningsallee
4008^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288522^|^Koningsallee
4009^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288523^|^Koningsallee
4010^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288524^|^Oststrase
4011^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288525^|^Oststrase
4012^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288526^|^Koningsallee
4013^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288527^|^Linienstrase
4014^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288528^|^Linienstrase
4015^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288529^|^Nordstrase
4016^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288530^|^Oststrase
4017^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288531^|^Linienstrase
4018^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288532^|^Koningsallee
4019^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288533^|^Koningsallee
4020^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288534^|^Nordstrase
4021^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288535^|^Koningsallee
4022^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288536^|^Koningsallee
4023^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288537^|^Nordstrase
4024^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288538^|^Oststrase
4025^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288539^|^Linienstrase
4026^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288540^|^Linienstrase
4027^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288541^|^Linienstrase
4028^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288542^|^Linienstrase
4029^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288543^|^Koningsallee
4030^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288544^|^Nordstrase
4031^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288545^|^Nordstrase
4032^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288546^|^Koningsallee
4033^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288547^|^Linienstrase
4034^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288548^|^Oststrase
4035^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288549^|^Oststrase
4036^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288550^|^Linienstrase
4037^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288551^|^Koningsallee
4038^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288552^|^Linienstrase
4039^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288553^|^Oststrase
4040^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288554^|^Koningsallee
4041^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288555^|^Nordstrase
4042^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288556^|^Koningsallee
4043^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288557^|^Oststrase
4044^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288558^|^Oststrase
4045^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288559^|^Oststrase
4046^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288560^|^Oststrase
4047^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288561^|^Koningsallee
4048^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288562^|^Nordstrase
4049^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288563^|^Nordstrase
4050^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288564^|^Oststrase
4051^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288565^|^Linienstrase
4052^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288566^|^Oststrase
4053^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288567^|^Nordstrase
4054^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288568^|^Linienstrase
4055^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288569^|^Linienstrase
4056^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288570^|^Linienstrase
4057^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288571^|^Oststrase
4058^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288572^|^Oststrase
4059^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288573^|^Nordstrase
4060^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288574^|^Nordstrase
4061^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288575^|^Linienstrase
4062^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288576^|^Nordstrase
4063^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288577^|^Linienstrase
4064^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288578^|^Oststrase
4065^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288579^|^Linienstrase
4066^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288580^|^Linienstrase
4067^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288581^|^Koningsallee
4068^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288582^|^Koningsallee
4069^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288583^|^Oststrase
4070^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288584^|^Linienstrase
4071^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288585^|^Oststrase
4072^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288586^|^Linienstrase
4073^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288587^|^Oststrase
4074^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288588^|^Koningsallee
4075^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288589^|^Koningsallee
4076^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288590^|^Nordstrase
4077^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288591^|^Koningsallee
4078^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288592^|^Koningsallee
4079^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288593^|^Koningsallee
4080^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288594^|^Nordstrase
4081^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288595^|^Oststrase
4082^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288596^|^Oststrase
4083^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288597^|^Oststrase
4084^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288598^|^Nordstrase
4085^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288599^|^Oststrase
4086^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288600^|^Linienstrase
4087^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288601^|^Koningsallee
4088^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288602^|^Linienstrase
4089^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288603^|^Koningsallee
4090^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288604^|^Oststrase
4091^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288605^|^Linienstrase
4092^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288606^|^Linienstrase
4093^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288607^|^Linienstrase
4094^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288608^|^Linienstrase
4095^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288609^|^Oststrase
4096^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288610^|^Oststrase
4097^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288611^|^Oststrase
4098^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288612^|^Koningsallee
4099^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288613^|^Linienstrase
4100^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288614^|^Oststrase
4101^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288615^|^Linienstrase
4102^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288616^|^Koningsallee
4103^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288617^|^Oststrase
4104^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288618^|^Koningsallee
4105^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288619^|^Koningsallee
4106^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288620^|^Nordstrase
4107^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288621^|^Nordstrase
4108^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288622^|^Nordstrase
4109^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288623^|^Nordstrase
4110^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288624^|^Oststrase
4111^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288625^|^Nordstrase
4112^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288626^|^Nordstrase
4113^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288627^|^Koningsallee
4114^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288628^|^Oststrase
4115^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288629^|^Koningsallee
4116^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288630^|^Linienstrase
4117^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288631^|^Oststrase
4118^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288632^|^Nordstrase
4119^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288633^|^Linienstrase
4120^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288634^|^Oststrase
4121^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288635^|^Oststrase
4122^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288636^|^Koningsallee
4123^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288637^|^Nordstrase
4124^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288638^|^Oststrase
4125^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288639^|^Oststrase
4126^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288640^|^Oststrase
4127^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288641^|^Oststrase
4128^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288642^|^Nordstrase
4129^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288643^|^Nordstrase
4130^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288644^|^Linienstrase
4131^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288645^|^Koningsallee
4132^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288646^|^Linienstrase
4133^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288647^|^Koningsallee
4134^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288648^|^Nordstrase
4135^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288649^|^Nordstrase
4136^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288650^|^Koningsallee
4137^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288651^|^Koningsallee
4138^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288652^|^Koningsallee
4139^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288653^|^Linienstrase
4140^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288654^|^Linienstrase
4141^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288655^|^Koningsallee
4142^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288656^|^Oststrase
4143^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288657^|^Oststrase
4144^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288658^|^Nordstrase
4145^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288659^|^Linienstrase
4146^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288660^|^Koningsallee
4147^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288661^|^Oststrase
4148^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288662^|^Nordstrase
4149^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288663^|^Oststrase
4150^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288664^|^Oststrase
4151^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288665^|^Nordstrase
4152^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288666^|^Oststrase
4153^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288667^|^Koningsallee
4154^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288668^|^Nordstrase
4155^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288669^|^Koningsallee
4156^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288670^|^Oststrase
4157^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288671^|^Nordstrase
4158^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288672^|^Linienstrase
4159^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288673^|^Oststrase
4160^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288674^|^Oststrase
4161^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288675^|^Linienstrase
4162^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288676^|^Linienstrase
4163^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288677^|^Linienstrase
4164^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288678^|^Linienstrase
4165^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288679^|^Koningsallee
4166^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288680^|^Linienstrase
4167^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288681^|^Linienstrase
4168^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288682^|^Oststrase
4169^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288683^|^Oststrase
4170^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288684^|^Linienstrase
4171^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288685^|^Nordstrase
4172^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288686^|^Linienstrase
4173^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288687^|^Oststrase
4174^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288688^|^Linienstrase
4175^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288689^|^Nordstrase
4176^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288690^|^Koningsallee
4177^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288691^|^Linienstrase
4178^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288692^|^Linienstrase
4179^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288693^|^Linienstrase
4180^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288694^|^Oststrase
4181^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288695^|^Oststrase
4182^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288696^|^Linienstrase
4183^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288697^|^Koningsallee
4184^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288698^|^Oststrase
4185^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288699^|^Oststrase
4186^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288700^|^Nordstrase
4187^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288701^|^Oststrase
4188^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288702^|^Nordstrase
4189^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288703^|^Oststrase
4190^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288704^|^Linienstrase
4191^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288705^|^Nordstrase
4192^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288706^|^Oststrase
4193^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288707^|^Linienstrase
4194^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288708^|^Oststrase
4195^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288709^|^Linienstrase
4196^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288710^|^Oststrase
4197^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288711^|^Oststrase
4198^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288712^|^Oststrase
4199^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288713^|^Linienstrase
4200^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288714^|^Koningsallee
4201^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288715^|^Oststrase
4202^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288716^|^Oststrase
4203^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288717^|^Koningsallee
4204^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288718^|^Nordstrase
4205^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288719^|^Linienstrase
4206^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288720^|^Linienstrase
4207^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288721^|^Nordstrase
4208^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288722^|^Koningsallee
4209^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288723^|^Koningsallee
4210^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288724^|^Nordstrase
4211^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288725^|^Oststrase
4212^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288726^|^Oststrase
4213^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288727^|^Linienstrase
4214^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288728^|^Linienstrase
4215^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288729^|^Linienstrase
4216^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288730^|^Oststrase
4217^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288731^|^Koningsallee
4218^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288732^|^Koningsallee
4219^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288733^|^Oststrase
4220^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288734^|^Koningsallee
4221^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288735^|^Nordstrase
4222^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288736^|^Nordstrase
4223^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288737^|^Nordstrase
4224^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288738^|^Koningsallee
4225^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288739^|^Koningsallee
4226^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288740^|^Linienstrase
4227^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288741^|^Linienstrase
4228^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288742^|^Nordstrase
4229^|^Berlin^|^Germany^|^40880^|^Brandenburg^|^89288743^|^Koningsallee
4230^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288744^|^Linienstrase
4231^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288745^|^Nordstrase
4232^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288746^|^Linienstrase
4233^|^Dusseldorf^|^Germany^|^40880^|^NorthRhine-Westphalia^|^89288747^|^Linienstrase
4234^|^Munich^|^Germany^|^40880^|^Bavaria^|^89288748^|^Oststrase
4235^|^Frankfurt^|^Germany^|^40880^|^Hesse^|^89288749^|^Nordstrase
